report_date,CUSTOMER_ID,bank_account_identifier,type_of_bank_account,eligible_account,bank_account_number,account_label,currency,balance,interest,blocked_account_indicator,country_of_branch_of_account,blockage_reason,explanation,bank_identifier,branch
2019-03-31,8BE5005367A2A679920EC3B8F534AE594E,A9DC964860BF29CA5D2364BCF721BE0F,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4347636,8442,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2FCAB4689B37D4049BECB6802BD4603E77,A9E50ED4F8F38C13A77E668425468632,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,6887202,1465,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E5D1348B33A6A8039D33016FC66642DD4D,AA0E1568AE3C90553DCD3D299D77F5A9,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3791551,5138,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,91DC27EA0D5DF1F752F405233C2BB9906E,AA29565DF858DF205EAE7F0A6BE4E3E2,REK-SPAAR,DGS,DD19963154EBF389C5E50F1C,GOUDEN KLAVER,EUR,2150799,2330,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,0A823CE74B57C99965AFAEE6D6B8399BF4,AA3AC658EB498814F9BCF1FABA5E818C,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7177356,9762,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,0A823CE74B57C99965AFAEE6D6B8399BF4,AA49A4E7511A31E26E6A9AC5ACE213F1,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3440647,1198,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E1F633E426E2E88F7AAA8EE17187AAC894,AA663B545625B9F8FD153B5A3C9C3DAE,REK-SPAAR,DGS,079699C0D7F502C673E41223,GOUDEN KLAVER,EUR,5740656,7439,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C05EC76A2CC090D99A7A6D8691C38E33FD,AA73894686E19FDDBB9E86484F1EB62C,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,1944085,9734,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,89024C970828E70A0302FEBDA95C981AC3,AACA1B1344CBE95A174909A5EDE94DFE,REK-SPAAR,DGS,AE7BDB77B03B40CA88BA517B,GOUDEN KLAVER,EUR,9381998,4108,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F46280D0DB322DA7640D031A81E9270F95,AADBD71C32E538FF739588C0D8F40FA1,REK-SPAAR,DGS,F3BFE5B3836A0A2525C8A0BD,GOUDEN KLAVER,EUR,1275256,7270,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,18F60323618490813E8689C46961217C5C,AADE4DF4BB45910CA02DC553F8EC7B3E,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3702788,4810,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4BAB0ED71C45FD470A54737268C5E788FA,AAE2FF4A75520436F2B22F044120FA8C,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4480520,330,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,CBC3843B478FC2D634868AE66502384F5B,AB7F877F8C5532C5B990365C603149F0,REK-SPAAR,DGS,71CE33C55D8DEF81CEDDBC6E,GOUDEN KLAVER,EUR,9142414,9561,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,71FC53A57EFA1233D4211CF046DE49D552,AB8AD0A62A1591567088BD1C15E96451,REK-SPAAR,DGS,F88CD8D877BAF06379617F43,GOUDEN KLAVER,EUR,5669348,7945,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,FB3B9C07B7D8233F9816B5EFA2202BAF49,AB9041DC4D68E4A8507A4731C3589879,REK-SPAAR,DGS,5C047229A8EFC19F917710E3,GOUDEN KLAVER,EUR,4377851,5544,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,AD3A2BD9593A0EC80854B79EA3E62411D0,AB986C9C82884DFB595347FCF8D87369,REK-SPAAR,DGS,77C1AF72A1E101A08707BD99,GOUDEN KLAVER,EUR,6823995,3635,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E46CF4F30B24B3A93084D11DA62C1DD5A2,ABCBD960B0124665EA8BF5C787E37391,REK-SPAAR,DGS,3A2AF54D55B1702B5655DA80,GOUDEN KLAVER,EUR,9040941,6271,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,531ABC870CBFB6E8EC92141C788D913532,ABD1E83FDF9A85E33316D2E37496FDFE,REK-SPAAR,DGS,B29022E5DB1EF32DC84FA164,GOUDEN KLAVER,EUR,3315248,5744,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,66FCF29E5B3078C7B39D3C07783E685B12,ABF187D4D201BFE878825EEBEE129B07,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4724461,7704,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,17C6394CCBDCE67E06C2B382C735BC8691,ABFC684560DE608E35A98323770C5BFB,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2500551,806,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,641502CBB0C498D2D24E51E84F4992F269,AC102154C3E059EF92DE63767F367A53,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5144432,8086,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,6C299C2BF1E99D7E1157402A16DEEB8A93,AC2ABC33860BBC743366FE820FCE9F56,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5643944,3365,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,EFD4626295E4CCB1433613772D58A6FC11,AC2CB5B192D664C2C64F591B97248709,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4427300,9095,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,66FCF29E5B3078C7B39D3C07783E685B12,AC50E93058C15EDD82F6A864BE85065F,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,833641,9454,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F3A90838896B6A38771D898F8BADA57BFB,AC8C5E973B071FC45BDDD0D8794A185E,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,622760,7194,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,6735C09F016B8DC1CC3C5D4E16C02741EE,AC95659AB17A580DC814FE22C1859650,REK-SPAAR,DGS,DE05A0653E9D4CAC03BA0B73,GOUDEN KLAVER,EUR,7441279,937,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,DF478F0C745413BB39CEA5DA397203E6AA,ACA8FC09D3F65BB628CABBD0DAE2FD84,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5053127,4938,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,8DECF5C948DE0443B915C04CDE886178D1,ACDA9204E38B3230F79519BF2E65B18A,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4267777,3279,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,FFBBAFDF62647FFD53423B68F580A00DD5,ACDB4311219AF29ECBBAA71A203E4F1F,REK-SPAAR,DGS,AEA6724F80E644828A6C9C3B,GOUDEN KLAVER,EUR,843919,1703,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4542FD7AD374C22F1E0EC3913657E35A94,ACE2F613BF7DBDE15D3BC168E978DC5E,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4151922,9956,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,296D25C0A833BD5E7AF9CA35DD8CAD0656,ACEB0C5F9EFD836403FD5D8ACEC72E59,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2700201,5406,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,38BA48BD6CD2A8A0667677B2174B3277A2,AD0C4381ED21EFC090635812528C0DBC,REK-SPAAR,DGS,2EFAC0FED6825D5BBDF8EAAB,GOUDEN KLAVER,EUR,1584982,939,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,426E6BB4B72EA952207FDB75F4D904E2C0,AD0E1051DDE13A8E933DD2935FEDA9DC,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5733263,6255,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,56498C6C03F17B4D68AD34274FBEE8B451,AD0FC876C0595DECAB626AE1673B022E,REK-SPAAR,DGS,B61095801ED2E26F4153DAF5,GOUDEN KLAVER,EUR,6332598,1849,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1A1C978D5E00CC413287E10D4EB28BA65E,AD14A27EA8767548D175CFA481905739,REK-SPAAR,DGS,180E35E081D79BCC12C42B59,GOUDEN KLAVER,EUR,3902427,9701,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,5356BDFAAE7157636A475FE5B231BD1B2A,AD2822DA69F38F6213773A89308C6A73,REK-SPAAR,DGS,01C31796E88075720FCFB5F1,GOUDEN KLAVER,EUR,8192592,8655,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4B1DCF009DE36B789A232B2AC6578D80C2,AD44EA21B7931FB6CC54A50D17D6CB45,REK-SPAAR,DGS,A15742AA1A6B1F886CEC696D,GOUDEN KLAVER,EUR,3776769,3808,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,DD1041B5128A1115957BD1F1A09F24380F,AD5791533231D43AA457156708718FDE,REK-SPAAR,DGS,574B015E2993C56EEC0262EA,GOUDEN KLAVER,EUR,8563734,4594,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1C0B0411528C8FF1EEA1294CDC28C78861,AD602672313F8ED8C832EAA39DCAC6E1,REK-SPAAR,DGS,8656159C936E894F37015892,GOUDEN KLAVER,EUR,1507011,1333,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,64F71AB3F1D5C616A0B64BE6E4F2BF60C0,AD806F749515FAD65F9B52093F7166D2,REK-SPAAR,DGS,A08D87E4855C45F4E53A8B81,GOUDEN KLAVER,EUR,8451567,8435,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4321BE976E9C0ECF7D4BA8DBAD17C26B34,AD92C56E18D364265C460CC2920F53AC,REK-SPAAR,DGS,2AC8E7DC7AE26BBA7CD0A6AC,GOUDEN KLAVER,EUR,3207683,321,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,8A8A4E6043A07C33C8135C67264F80A009,ADB2DC6D70A115C536FB817E4F81E8F7,REK-SPAAR,DGS,905A97B15D0C14A0054C2286,GOUDEN KLAVER,EUR,484088,9340,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,BED2996122DEE4D575882647D9F0B9DBC7,ADD1E633CC2ADC9F807894165A1524C3,REK-SPAAR,DGS,352E2210F1D008E01926ECEF,GOUDEN KLAVER,EUR,4557992,3753,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,EFD4626295E4CCB1433613772D58A6FC11,ADEA8B051405CFBBF6A2B0546B5F5C8C,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7339693,7421,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1E90048B98468B42BD075080CAD8A31CD5,ADED3ACE82002E94558F13C0CFF1C3D2,REK-SPAAR,DGS,910E944688A941CE1DAB14B8,GOUDEN KLAVER,EUR,4142807,6451,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,13A23BA5FE79018A17E13E963E3D71C268,AE0E35299B70C6CD50D53CA3634A23D5,REK-SPAAR,DGS,C10201697F7A8AED77ACCC6C,GOUDEN KLAVER,EUR,3419296,6606,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,493F48B73B2D95868A53E1E14B183D8672,AE22636E19DCA244F39947D584E08207,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,6000900,9363,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,CDFAC01E8CF8E8508E4CDFB90FE8273ED3,AE58A7BDA8A5C71B5A65DD1072AD132B,REK-SPAAR,DGS,A6D44FEF6AC24222C58E9FFE,GOUDEN KLAVER,EUR,6526506,5044,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,52B32C648E5C683CE564E7B277F0F9BC23,AE60F049DC1FF2D9C80D87DA0E6206C4,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3139369,9238,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,214C08F68D689D0F7D75EC8D583E9D2E9F,AE793E32F20F7CF6F350184B350A8622,REK-SPAAR,DGS,0921B4E05D4993A235B3FC68,GOUDEN KLAVER,EUR,293533,3765,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,59E68F1E2EC7D12903315276722D52D6A6,AED2507749DD6E8DB50361C0530DBE4A,REK-SPAAR,DGS,9813EDFBE8E229644A0B4404,GOUDEN KLAVER,EUR,9079841,5918,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,EA812CA13831891292C05D3B7D67A53404,AEDB0D962268B945892B1571F239404C,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,8459170,1598,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,D5BA2DFB9FEF00EA884AB0D35457BFAB47,AF0B09F9127975BB299C1FF071C50DBE,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3382539,7169,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E6D4569091478EDB967C91887F1C2BAA6F,AF0B09F9127975BB299C1FF071C50DBE,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2829386,8433,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C7E0C951046ECFA00F685BFFE691D3A7AB,AF19BB7E312C40101F657755BE744D25,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5546830,3267,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F9EDF4FBF20A8D445EAB84BFBAB37CD410,AF3A1B98BD73862C643CA67ED835A443,REK-SPAAR,DGS,B84E4FF9B84BBCE122AE4C82,GOUDEN KLAVER,EUR,1466076,4880,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B6FA61E78DDCA383A0CC7F0CA3B97ECACC,AF45E9201F3464D6FF885BF7C2D89AFA,REK-SPAAR,DGS,87E90AC30BC755A3A42F97DC,GOUDEN KLAVER,EUR,7818478,4070,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B62167558BDFB558DDC9E75DCA00F04359,AF5482D93B71BB051E141230F1D64C92,REK-SPAAR,DGS,AB226F2A486889B4A7F26423,GOUDEN KLAVER,EUR,7475442,1178,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1E40D3AF85B6E1DDB3F984E5AA04548568,AF9736ED4CE06A55F65077E324573AF6,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9641685,8666,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,57D371C2D437222F095A1556F03F243B6E,AFF68266F45A788B773CD5E4BAF4FF1D,REK-SPAAR,DGS,6BFF3E7900E490D42B09BB72,GOUDEN KLAVER,EUR,9423448,3092,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,45B773D2760D022FCE4DF321ED6FC6E636,B0131585224E6B97BB14B29332AB32A5,REK-SPAAR,DGS,97F16668B0FF0375816C0E02,GOUDEN KLAVER,EUR,2793317,2249,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,EF7CF5C5B15F86F028C29BD2673D3534D8,B024C7C5DA6265006E5F5BD4095564ED,REK-SPAAR,DGS,B395F91A71665B2F0938784C,GOUDEN KLAVER,EUR,9153655,9201,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,5779A6AE92434540FDFC0BCC9CBF221F6B,B02C890699FBBAD1262FD9330C112F6D,REK-SPAAR,DGS,EA9434B0CFEEA4D9B773A926,GOUDEN KLAVER,EUR,301647,1137,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B3B5874D54D78338E7D15E7373DE0CD567,B02F0CCDEFF537DC5C4BE427F8419FC1,REK-SPAAR,DGS,456AF52843A992DA7A56A075,GOUDEN KLAVER,EUR,8149103,3164,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B1C4C183CF4C213B66877D2DE4C81E5051,B06B63506C1DEAF1871BD86052A35415,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,6166800,3258,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2F47146671492D01A96DE21D46E47B9F9B,B07209B9B91118ED4CD557684074048E,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7286438,9546,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B132BD29F4D4C7EEA0CF481AE8C7DA2246,B085E9406C103285ADA7FD6516AA77C7,REK-SPAAR,DGS,42ACAF4C46BF879CCF580F4A,GOUDEN KLAVER,EUR,7946610,1468,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,3AC107BE2316EDDC3986476F588D8D7C22,B09EE8F36EB216B9FB57C9657CE6D362,REK-SPAAR,DGS,E534C83C1EF8FEFDAE99863C,GOUDEN KLAVER,EUR,7976787,5950,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,8BE5005367A2A679920EC3B8F534AE594E,B0A43CB512DFFAFDF92897736301B11E,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5433758,4592,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,362C02723BA3B8E413D5306DEC8B544009,B0CDCA6F6A2D1D06702ED26E1D45F9C6,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2760661,2834,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,D13065E568E7B39AB322F1327F1CCBDE09,B0D03B9B1FDF6120222BFF5975F74393,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7865709,5550,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,59E561B381DDF9D9D83F34DEB7D67C2D5A,B0DFF8B0AC9BFACB9A033D469CF91707,REK-SPAAR,DGS,3526A159A4B68A5B087F6515,GOUDEN KLAVER,EUR,6890522,922,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E0594DD23641D3F011BBE6045D2F734F7D,B0F9A009DDCC59EB3151CFBBEF400A36,REK-SPAAR,DGS,9E4633F5B479E15C412C6520,GOUDEN KLAVER,EUR,8366475,8600,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,005A5E4629259A5FC32FF83311468F654A,B0FE4610F060D8D2A7796E1A7509C18A,REK-SPAAR,DGS,613136A1133522E280D1C4D8,GOUDEN KLAVER,EUR,1033008,868,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1704BFA0E9948ED4C9D7450D1EE55C166E,B1486727E15F813EDA1987061D3747DD,REK-SPAAR,DGS,5B783DF69BD60A2FC75FC817,GOUDEN KLAVER,EUR,9441381,6760,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,054C304AD645FBB045BC9738EAC63DE537,B14CC179D30B0B8B7C2DAEDC1CA5F935,REK-SPAAR,DGS,5F8800806CF0D6CAFFE390D2,GOUDEN KLAVER,EUR,6100626,2463,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,296CD16AD99A56F6A297D945DE4A7A52AA,B159148478FEFD2219A746B2CB5A310A,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,8095190,1456,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4ADEDCE85AF364648AE9C61CD1CAE501A4,B15F82A93385C119420A14534211D51A,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5785697,1855,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,8120DD179C2FF265C6A96F48BB9A3C537E,B18C7A47EF6C55DF09EDD6788910F430,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3588797,6051,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2E173AA075B04B156ADFDB593D21A5CF85,B1A44E4AB777CD15B0DBE384F80E70D7,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,872555,3353,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,70A9BB6FBC19C29C673D895EDDAB06C4AC,B1A64EDAEEE523BE430DD3E3B98834F1,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2397157,5002,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C627C5D57ABE2472E5B8668057F1D7419A,B1A8C06FDE57BF2FFB7DB0A5E6B92AFE,REK-SPAAR,DGS,5FD3148EE0C5A9CC5F34CD74,GOUDEN KLAVER,EUR,8842049,5229,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B049D2FB343E5BA0C8CAAF528F8415F881,B1AD3F50BFF1EA08530ED423AD180B14,REK-SPAAR,DGS,E2DE94210AF073CCA95511D0,GOUDEN KLAVER,EUR,8467844,1381,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,6DF56F82B4A4B79820A1E9FE30A23CC548,B1BA9FADA44EE2E45881C3F56E6A9871,REK-SPAAR,DGS,7E4581585DB6E28D2FFC95BE,GOUDEN KLAVER,EUR,3840769,9028,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4B5B6DA01C2E4D88FF694C9BB977C7043F,B1FDF6B698B41DC240F517ADB8D36990,REK-SPAAR,DGS,0C5AE32FEF13C12CE98C3C4D,GOUDEN KLAVER,EUR,4932248,5624,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,8BE5005367A2A679920EC3B8F534AE594E,B2005C616B75884EBD503F569CC96528,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5632256,7587,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,18F60323618490813E8689C46961217C5C,B2153973622F99D90CF816DE72E49A39,REK-SPAAR,DGS,9A718381AD67D325D75D1C2B,GOUDEN KLAVER,EUR,6544672,1904,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C6069AD9813733D97CE127B2BCC8D3A78B,B21B696C30769294D9625B4002EC3DC0,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,541850,2136,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,7A953C948EDB6B1A52D3E51995469A1DE8,B21F307149882DD5CD296D9C2E2A0C67,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,8126426,9523,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4E6FAA79EF275BFD3736E32716853A512F,B257EC99907BCE6AC257B000481A702B,REK-SPAAR,DGS,9D5B5107F5A9FEDC783093F4,GOUDEN KLAVER,EUR,1768242,7915,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,5779A6AE92434540FDFC0BCC9CBF221F6B,B262364B6EF109729BF95A9FA0278C20,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3007439,2075,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,5F215E6FE10D5CBE578383D1C29C078D3B,B26A812635EA728431D40AB0C8C3DD2C,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3432160,7274,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,725BFDBB816D94D404EA088C6DFDA89A84,B275F3A8314A7F99A25D20D4203A758E,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9019554,3456,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,75603F9E4BEA96312FB48430285851520D,B288A51FA033E8F32BBEB9601F5ACDC7,REK-SPAAR,DGS,566B49341B10A2F35D614799,GOUDEN KLAVER,EUR,7202160,4252,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4364B2E9659E9F5D4F0C8C9D8A604897CB,B297730384DE02B64637BD0E75DC6C36,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4695811,7386,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2D0991793C0E692340FC35967764D9017E,B2B2CA51206DBF14C71461462D4761FA,REK-SPAAR,DGS,BFA9CD08F7BE8A98A3EFBED8,GOUDEN KLAVER,EUR,7379500,5546,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1A1F770AF160EC7CE43A7A129BFDA18E9F,B2BB12BF86E28DEE3E1970F379F06832,REK-SPAAR,DGS,923E279A1DCBBD27677E3758,GOUDEN KLAVER,EUR,142189,4532,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,7319E987803DD9B4CF6A203AA87B9C65FA,B2EDE38EBC84EF1416B7744DC7EF2D40,REK-SPAAR,DGS,BF4363B84C800A8C329BDD35,GOUDEN KLAVER,EUR,5229737,5015,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,571B9C942615C2E6A05418F316D3F70036,B3170961E948E05966A300078D355FC2,REK-SPAAR,DGS,A1B9CB04A58AE4C655D13384,GOUDEN KLAVER,EUR,7622525,7692,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2A794AF51C4D58E3F39BCCB7BAC1F2664A,B323EE344C7FD6C679CBA9A1C3868955,REK-SPAAR,DGS,40D29D8F7DB80BBEE991C0C5,GOUDEN KLAVER,EUR,1970379,5939,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,665026611305916A1A83E8FB05EC7CBABF,B33BD4C96A5013C5BD8AC8D842DE5E35,REK-SPAAR,DGS,7B7CDF1D30EE1DB690831EF8,GOUDEN KLAVER,EUR,8931000,2054,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
